ts_code,name,report_date,org_name,author_name,rating,rating_label,tp_low,tp_high,source_file,eps_y1,eps_y1_year,pe_y1,eps_y2,eps_y2_year,pe_y2,eps_y3,eps_y3_year,pe_y3
002603.SZ,以岭药业,2024-11-07,国盛证券,"张金洋,胡偌碧",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002603_SZ_20241107_国盛证券_以岭药业_三季度业绩短期承压_轻装上阵未来可期.md,0.49,2024.0,36.8,0.65,2025.0,27.8,0.75,2026.0,24.0
002603.SZ,以岭药业,2025-05-05,华创证券,"郑辰,高初蕾",推荐,Positive,18.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002603_SZ_20250505_华创证券_以岭药业2024年报和2025年一季报点评_拐点已现_创新引.md,0.74,2025.0,18.0,0.86,2026.0,15.0,0.98,2027.0,13.0
002603.SZ,以岭药业,2025-05-14,国联民生证券,郑薇,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002603_SZ_20250514_国联民生证券_以岭药业_2025Q1迎来业绩拐点_期待后续恢复性增长.md,0.74,2025.0,19.3,0.86,2026.0,16.7,0.98,2027.0,14.6
002607.SZ,中公教育,2024-01-20,财通证券,"刘洋,李跃博,李天阳",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002607_SZ_20240120_财通证券_中公教育_重整旗鼓_逆境曙光.md,0.06,2023.0,61.78,0.13,2024.0,29.47,0.21,2025.0,18.56
002607.SZ,中公教育,2024-01-24,海通证券,"李宏科,许樱之,汪立亭",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002607_SZ_20240124_海通证券_中公教育公司研究报告_站在困境反转的起点.md,0.05,2023.0,79.37,0.15,2024.0,27.75,0.24,2025.0,17.21
002607.SZ,中公教育,2024-01-25,海通国际证券,"汪立亭,李宏科,许樱之",优于大市,Neutral,5.17,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002607_SZ_20240125_海通国际证券_中公教育公司研究报告_站在困境反转的起点.md,0.05,2023.0,79.37,0.15,2024.0,27.75,0.24,2025.0,17.21
002607.SZ,中公教育,2024-02-03,方正证券,李珍妮,推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002607_SZ_20240203_方正证券_中公教育公司点评报告_拟发布股权激励_彰显长期增长信心.md,0.03,2023.0,,0.14,2024.0,23.53,0.26,2025.0,12.64
002607.SZ,中公教育,2024-05-04,东吴证券,"张良卫,周良玖,吴劲草,谭志千,张文雨",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002607_SZ_20240504_东吴证券_中公教育2023年报及2024年一季报点评_关停并转_去粗取.md,0.06,2024.0,43.88,0.07,2025.0,37.28,0.08,2026.0,33.08
002624.SZ,完美世界,2025-04-29,国元证券,"李典,郜子娴",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002624_SZ_20250429_国元证券_完美世界2024年年报及2025年一季报点评_业绩重回盈利轨.md,0.35,2025.0,37.56,0.64,2026.0,20.26,0.77,2027.0,16.9
002624.SZ,完美世界,2025-04-29,国泰海通,"陈筱,杨昊",增持,Positive,15.35,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002624_SZ_20250429_国泰海通_完美世界2024年报及2025年一季报点评_一季报显著改善_.md,0.42,2025.0,31.42,0.73,2026.0,17.87,0.85,2027.0,15.36
002624.SZ,完美世界,2025-04-29,西部证券,冯海星,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002624_SZ_20250429_西部证券_完美世界2024年年报_25Q1业绩点评__诛仙世界_表现亮.md,0.36,2025.0,36.4,0.63,2026.0,20.7,0.8,2027.0,16.3
002624.SZ,完美世界,2025-05-03,广发证券,"旷实,章驰",买入,Positive,14.37,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002624_SZ_20250503_广发证券_完美世界_Q1业绩表现出色__异环_提振增长预期.md,0.46,2025.0,29.67,0.8,2026.0,17.02,0.95,2027.0,14.27
002624.SZ,完美世界,2025-05-14,华创证券,"刘欣,廖志国,刘文轩",推荐,Positive,15.22,19.02,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002624_SZ_20250514_华创证券_完美世界2024年报及2025年一季报点评_Q4符合_Q1超.md,0.33,2025.0,41.0,0.84,2026.0,16.0,1.0,2027.0,14.0
002625.SZ,光启技术,2025-10-26,山西证券,"骆志伟,李通",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002625_SZ_20251026_山西证券_光启技术_营收净利快速增长_持续突破产能瓶颈.md,0.34,2025.0,135.1,0.44,2026.0,105.3,0.55,2027.0,84.0
002625.SZ,光启技术,2025-11-05,兴业证券,"石康,李博彦,徐东晓",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002625_SZ_20251105_兴业证券_光启技术_积极备料持续扩产_Q3收入同比显著增长.md,0.42,2025.0,111.3,0.9,2026.0,51.5,1.29,2027.0,36.0
002625.SZ,光启技术,2025-11-12,西部证券,"张恒晅,李雨泉",买入,Positive,54.4,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002625_SZ_20251112_西部证券_光启技术首次覆盖报告_尖端装备超材料产业化领军者_多元布局成.md,0.44,2025.0,93.3,0.87,2026.0,47.4,1.09,2027.0,38.0
002625.SZ,光启技术,2026-04-29,山西证券,"骆志伟,李通",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002625_SZ_20260429_山西证券_光启技术_新增产能持续释放_加快民用领域拓展.md,0.36,2026.0,108.7,0.41,2027.0,93.8,0.51,2028.0,76.3
002625.SZ,光启技术,2026-04-29,西部证券,"张恒晅,李雨泉",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002625_SZ_20260429_西部证券_光启技术2025年报及2026年一季报点评_持续聚焦超材料主.md,0.62,2026.0,62.7,0.79,2027.0,49.0,1.0,2028.0,38.8
002648.SZ,卫星化学,2026-04-16,兴业证券,"张樨樨,刘梓涵",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002648_SZ_20260416_兴业证券_卫星化学_单季度归母净利同环比显著增长_油价上行有望推动盈利.md,3.59,2026.0,7.8,3.79,2027.0,7.4,4.05,2028.0,7.0
002648.SZ,卫星化学,2026-04-17,方正证券,"张汪强,韩翀宇",强烈推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002648_SZ_20260417_方正证券_卫星化学公司点评报告_业绩增长显著_关注原料脱钩带来价差走扩.md,2.76,2026.0,9.93,2.81,2027.0,9.75,2.98,2028.0,9.19
002648.SZ,卫星化学,2026-04-19,中信建投,"杨晖,吴宇",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002648_SZ_20260419_中信建投_卫星化学_业绩符合预期_油气套利打开盈利空间.md,2.57,2026.0,10.96,2.88,2027.0,9.8,3.18,2028.0,8.86
002648.SZ,卫星化学,2026-04-22,西南证券,"钱伟伦,甄理",买入,Positive,34.32,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002648_SZ_20260422_西南证券_卫星化学_轻烃一体化优势明显_C2_C3产业链布局完善.md,2.64,2026.0,10.01,2.96,2027.0,8.94,3.37,2028.0,7.85
002648.SZ,卫星化学,2026-04-27,东北证券,"喻杰,沈露瑶",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002648_SZ_20260427_东北证券_卫星化学2026年一季报点评_26Q1盈利显著提升_轻烃路线.md,2.52,2026.0,11.1,2.86,2027.0,9.78,3.14,2028.0,8.91
002673.SZ,西部证券,2024-08-22,华创证券,"徐康,刘潇伟",推荐,Positive,7.67,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002673_SZ_20240822_华创证券_西部证券2024年中报点评_业绩符合预期_持续看好外延扩张式.md,0.27,2024.0,23.4,0.28,2025.0,22.0,0.31,2026.0,19.9
002673.SZ,西部证券,2024-11-04,华创证券,"徐康,刘潇伟",推荐,Positive,9.78,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002673_SZ_20241104_华创证券_西部证券2024年三季报点评_经纪业务优于交易量变化_自营收.md,0.27,2024.0,30.1,0.28,2025.0,28.4,0.31,2026.0,25.6
002673.SZ,西部证券,2025-04-24,东方财富证券,"王舫朝,廖紫苑",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002673_SZ_20250424_东方财富证券_西部证券24年报_25Q1季报点评_各项业务向好发展_关注国.md,0.34,2025.0,22.05,0.36,2026.0,20.46,0.39,2027.0,18.77
002673.SZ,西部证券,2025-04-27,华创证券,"徐康,刘潇伟",推荐,Positive,9.24,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002673_SZ_20250427_华创证券_西部证券2024年报点评_各项业务均有提升.md,0.35,2025.0,21.0,0.39,2026.0,19.0,0.43,2027.0,17.4
002673.SZ,西部证券,2025-04-30,华创证券,"徐康,刘潇伟",推荐,Positive,9.24,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002673_SZ_20250430_华创证券_西部证券2025年一季报点评_自营业务环比有所下行.md,0.35,2025.0,21.0,0.39,2026.0,19.0,0.43,2027.0,17.4
002709.SZ,天赐材料,2026-04-29,群益证券,沈嘉婕,买进,Neutral,70.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002709_SZ_20260429_群益证券_天赐材料_公司2026Q1净利润同比大幅增长1006__Q2.md,3.69,2026.0,11.71,4.83,2027.0,8.96,6.05,2028.0,7.16
002709.SZ,天赐材料,2026-04-30,中银国际,"武佳雄,李扬",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002709_SZ_20260430_中银国际_天赐材料_锂电池材料业务利润率提升_业绩表现亮眼.md,3.14,2026.0,18.9,3.64,2027.0,16.3,4.06,2028.0,14.6
002709.SZ,天赐材料,2026-05-04,招商证券,"蒋国峰,吕昊",强烈推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002709_SZ_20260504_招商证券_天赐材料_Q1业绩超预期_26年盈利有弹性.md,4.3,2026.0,14.1,4.68,2027.0,12.9,4.99,2028.0,12.1
002709.SZ,天赐材料,2026-05-09,中信建投,"许琳,薛鹭",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002709_SZ_20260509_中信建投_天赐材料_大化工体系构筑成本优势_LiFSI_添加剂成为新增.md,3.63,2026.0,16.11,3.98,2027.0,14.68,4.44,2028.0,13.15
002709.SZ,天赐材料,2026-05-12,华安证券,"张志邦,蔡金洋",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002709_SZ_20260512_华安证券_天赐材料_六氟涨价量利齐升_一体化盈利拐点确立.md,2.82,2026.0,20.76,3.48,2027.0,16.83,4.55,2028.0,12.86
002714.SZ,牧原股份,2026-04-25,国信证券,"鲁家瑞,李瑞楠,江海航",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002714_SZ_20260425_国信证券_牧原股份2026年一季报点评_养殖成本逐步下降_国际化战略稳.md,0.58,2026.0,74.6,2.81,2027.0,15.3,4.87,2028.0,8.8
002714.SZ,牧原股份,2026-04-27,中信证券,"彭家乐,盛夏,施杨",买入,Positive,62.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002714_SZ_20260427_中信证券_牧原股份2026年一季报点评_养殖成本优势维持_屠宰盈利势头.md,1.13,2026.0,38.2,6.19,2027.0,7.0,4.78,2028.0,9.0
002714.SZ,牧原股份,2026-04-27,申万宏源证券,朱珺逸,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002714_SZ_20260427_申万宏源证券_牧原股份_猪价低迷经营业绩承压_养殖成本下降屠宰业务持续向好.md,1.0,2026.0,43.0,4.04,2027.0,11.0,4.52,2028.0,10.0
002714.SZ,牧原股份,2026-04-28,中邮证券,王琦,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002714_SZ_20260428_中邮证券_牧原股份_生猪价格低迷致亏损_屠宰业务盈利向好.md,1.27,2026.0,33.39,6.1,2027.0,6.93,5.61,2028.0,7.53
002714.SZ,牧原股份,2026-04-28,天风证券,"陈潇,陈炼,吴立",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002714_SZ_20260428_天风证券_牧原股份_低成本优势有望助力公司安全度过周期低谷.md,0.48,2026.0,,6.6,2027.0,6.56,3.57,2028.0,12.14
002736.SZ,国信证券,2026-02-10,广发证券,"陈福,严漪澜",买入,Positive,14.47,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002736_SZ_20260210_广发证券_国信证券_老牌券商启新程_ROE优势有望稳固.md,1.16,2025.0,10.87,1.55,2026.0,8.13,1.85,2027.0,6.79
002736.SZ,国信证券,2026-04-19,开源证券,"高超,卢崑",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002736_SZ_20260419_开源证券_国信证券2025年报点评_代销收入翻倍增长_ROE10_7_.md,1.27,2026.0,9.5,1.46,2027.0,8.3,1.66,2028.0,7.3
002736.SZ,国信证券,2026-04-19,方正证券,"许旖珊,林宇轩,杨皓然",强烈推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002736_SZ_20260419_方正证券_国信证券公司2025业绩点评_经纪业务基本盘稳固_投资收益率.md,1.2,2026.0,11.43,1.27,2027.0,10.67,1.32,2028.0,10.23
002736.SZ,国信证券,2026-04-19,西部证券,"孙寅,陈静",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002736_SZ_20260419_西部证券_国信证券2025年报点评_经营稳健_经纪自营支撑业绩增长.md,1.21,2026.0,10.0,1.33,2027.0,9.1,1.39,2028.0,8.71
002736.SZ,国信证券,2026-04-30,开源证券,"高超,卢崑",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002736_SZ_20260430_开源证券_国信证券2026年一季报点评_零售经纪保持优势_投资收益拖累.md,1.18,2026.0,9.4,1.3,2027.0,8.6,1.44,2028.0,7.7
002739.SZ,万达电影,2025-05-03,东吴证券,"张良卫,周良玖,郭若娜",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002739_SZ_20250503_东吴证券_万达电影2024年报及2025年一季报点评_Q1业绩彰显运营.md,0.48,2025.0,23.66,0.59,2026.0,19.12,0.68,2027.0,16.52
002739.SZ,万达电影,2025-05-03,国泰海通,"陈筱,陈俊希,李芓漪",增持,Positive,13.42,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002739_SZ_20250503_国泰海通_万达电影2024年及2025年一季度业绩点评_储备影片望陆续.md,0.61,2025.0,18.47,0.7,2026.0,16.16,0.79,2027.0,14.16
002739.SZ,万达电影,2025-05-06,国海证券,"杨仁文,方博云",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002739_SZ_20250506_国海证券_万达电影公司动态研究_内容蓄力_IP运营释放新增长动能.md,0.58,2025.0,19.42,0.71,2026.0,15.8,0.83,2027.0,13.54
002739.SZ,万达电影,2025-05-07,中原证券,乔琪,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002739_SZ_20250507_中原证券_万达电影年报点评_2025Q1业绩高增_关注暑期档影市需求.md,0.52,2025.0,21.39,0.66,2026.0,17.07,0.78,2027.0,14.37
002739.SZ,万达电影,2025-05-07,国联民生证券,"姚蕾,丁子然",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002739_SZ_20250507_国联民生证券_万达电影_25Q1业绩高增_关注储备片单释放.md,0.52,2025.0,21.5,0.6,2026.0,18.8,0.65,2027.0,17.4
002756.SZ,永兴材料,2025-03-26,浙商证券,"沈皓俊,王南清",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002756_SZ_20250326_浙商证券_永兴材料2024年报点评报告_成本优势明显_项目扩产可期.md,1.76,2025.0,19.46,2.62,2026.0,13.07,3.15,2027.0,10.88
002756.SZ,永兴材料,2025-03-27,国泰君安,"李鹏飞,魏雨迪,王宏玉",增持,Positive,41.8,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002756_SZ_20250327_国泰君安_永兴材料2024年年报点评_成本控制优异_分红回购双高.md,2.09,2025.0,16.42,2.59,2026.0,13.21,3.02,2027.0,11.32
002756.SZ,永兴材料,2025-04-07,中信证券,"敖翀,刘宇飞",买入,Positive,43.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002756_SZ_20250407_中信证券_永兴材料2024年年报点评_业绩受锂价影响而下滑_成本优势依.md,1.73,2025.0,19.1,1.87,2026.0,17.6,2.2,2027.0,15.0
002756.SZ,永兴材料,2025-04-27,华源证券,"田源,张明磊,田庆争,陈轩",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002756_SZ_20250427_华源证券_永兴材料_低成本云母提锂龙头_锂电和特钢双轮驱动.md,1.66,2025.0,18.15,2.27,2026.0,13.24,3.05,2027.0,9.88
002756.SZ,永兴材料,2025-04-30,华泰证券,"李斌,马晓晨",增持,Positive,32.8,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002756_SZ_20250430_华泰证券_永兴材料_锂价下行继续拖累业绩.md,1.72,2025.0,17.44,2.41,2026.0,12.44,3.12,2027.0,9.63
002773.SZ,康弘药业,2024-08-25,华福证券,"盛丽华,吴沛柯",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002773_SZ_20240825_华福证券_康弘药业_康柏西普持续高增长_眼科脑科创新药值得期待.md,1.37,2024.0,14.0,1.61,2025.0,11.9,1.84,2026.0,10.4
002773.SZ,康弘药业,2024-08-31,德邦证券,"周新明,吴明华",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002773_SZ_20240831_德邦证券_康弘药业_康柏西普获海外市场准入资格_眼科产品矩阵丰富.md,1.36,2024.0,13.7,1.57,2025.0,11.9,1.75,2026.0,10.7
002773.SZ,康弘药业,2024-10-19,西南证券,"杜向阳,王彦迪",无,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002773_SZ_20241019_西南证券_康弘药业_眼科创新药执牛耳_管线拓展奠定长期成长基础.md,1.31,2024.0,15.45,1.5,2025.0,13.46,1.67,2026.0,12.07
002773.SZ,康弘药业,2024-10-27,华福证券,"陈铁林,吴沛柯",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002773_SZ_20241027_华福证券_康弘药业_康柏西普稳健增长_重点关注眼科创新药进展.md,1.37,2024.0,14.4,1.61,2025.0,12.3,1.84,2026.0,10.8
002773.SZ,康弘药业,2025-05-03,华福证券,"陈铁林,吴沛柯",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002773_SZ_20250503_华福证券_康弘药业_康柏西普销售依然强劲_静待基因治疗数据读出_.md,1.49,2025.0,18.7,1.69,2026.0,16.5,1.96,2027.0,14.2
002791.SZ,坚朗五金,2025-04-02,长江证券,"范超,张佩",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_002791_SZ_20250402_长江证券_坚朗五金_收入仍然承压_经营质量较优.md,0.51,2025.0,46.15,1.06,2026.0,22.12,1.55,2027.0,15.21
